,Date,Visit,Home,V_Odd,H_Odd,OU,Score
964,22/3/06,NY,LAC,195,-230,221.0,116-93
965,22/3/07,CHI,PHI,270,-330,233.5,106-121
966,22/3/07,ATL,DET,-300,250,229.5,110-113
967,22/3/07,HOU,MIA,1100,-2500,224.5,106-123
968,22/3/07,POR,MIN,750,-1200,229.0,81-124
969,22/3/07,LAL,SA,220,-260,233.0,110-117
970,22/3/07,UTA,DAL,-115,-105,216.0,103-111
971,22/3/07,GS,DEN,290,-350,221.0,124-131
972,22/3/07,NY,SAC,150,-170,231.5,131-115
973,22/3/08,BKN,CHA,-170,150,239.5,132-121
974,22/3/08,PHO,ORL,-245,205,221.5,102-99
975,22/3/08,CLE,IND,-145,125,221.5,127-124
976,22/3/08,NO,MEM,270,-330,230.0,111-132
977,22/3/08,MIL,OKC,-1100,700,232.0,142-115
978,22/3/08,LAC,GS,200,-240,225.0,97-112
979,22/3/09,CHI,DET,-255,215,229.0,114-108
980,22/3/09,BOS,CHA,-260,220,224.5,115-101
981,22/3/09,PHO,MIA,160,-180,219.5,111-90
982,22/3/09,ATL,MIL,165,-185,241.0,115-124
983,22/3/09,LAL,HOU,-310,260,236.5,130-139
984,22/3/09,ORL,NO,300,-360,221.5,108-102
985,22/3/09,OKC,MIN,800,-1400,235.5,102-132
986,22/3/09,TOR,SA,-120,100,228.5,119-104
987,22/3/09,NY,DAL,330,-400,217.0,107-77
988,22/3/09,POR,UTA,1400,-4000,223.5,85-123
989,22/3/09,DEN,SAC,-260,220,239.5,106-100
990,22/3/09,WAS,LAC,140,-160,217.5,109-115
991,22/3/10,BKN,PHI,160,-180,236.5,129-100
992,22/3/10,GS,DEN,-125,105,230.0,113-102
993,22/3/11,MIN,ORL,-360,300,232.5,110-118
994,22/3/11,DET,BOS,700,-1100,215.5,103-114
995,22/3/11,LAC,ATL,240,-280,225.5,106-112
996,22/3/11,DAL,HOU,-600,450,227.0,113-100
997,22/3/11,NY,MEM,340,-410,229.0,114-118
998,22/3/11,CLE,MIA,280,-340,210.0,105-117
999,22/3/11,CHA,NO,-150,130,225.5,142-120
1000,22/3/11,UTA,SA,-220,190,228.5,102-104
1001,22/3/11,TOR,PHO,180,-210,221.5,117-112
1002,22/3/11,WAS,LAL,165,-185,229.5,109-122
1003,22/3/12,IND,SA,110,-130,239.5,119-108
1004,22/3/12,MIN,MIA,145,-165,230.5,113-104
1005,22/3/12,CLE,CHI,170,-190,217.0,91-101
1006,22/3/12,MIL,GS,-130,110,238.0,109-122
1007,22/3/12,SAC,UTA,330,-400,229.5,125-134
1008,22/3/12,TOR,DEN,235,-275,221.0,127-115
1009,22/3/12,WAS,POR,-270,230,220.5,118-127
1010,22/3/13,NY,BKN,200,-240,225.0,107-110
1011,22/3/13,LAC,DET,-175,155,217.5,106-102
1012,22/3/13,DAL,BOS,240,-280,213.0,95-92
1013,22/3/13,PHI,ORL,-700,500,221.5,116-114
1014,22/3/13,MEM,OKC,-1400,800,229.0,125-118
1015,22/3/13,IND,ATL,550,-800,237.5,128-131
1016,22/3/13,HOU,NO,210,-250,231.5,105-130
1017,22/3/13,LAL,PHO,270,-330,232.5,111-140
1018,22/3/14,LAC,CLE,240,-280,214.0,111-120
1019,22/3/14,POR,ATL,700,-1100,231.0,113-122
1020,22/3/14,DEN,PHI,145,-165,224.0,114-110
1021,22/3/14,CHA,OKC,-600,450,230.0,134-116
1022,22/3/14,MIN,SA,-165,145,241.5,149-139
1023,22/3/14,WAS,GS,550,-800,227.0,112-126
1024,22/3/14,CHI,SAC,-180,160,236.5,103-112
1025,22/3/14,MIL,UTA,115,-135,232.0,117-111
1026,22/3/14,TOR,LAL,-185,165,226.5,114-103
1027,22/3/15,BKN,ORL,-500,400,232.0,150-108
1028,22/3/15,MEM,IND,-265,225,236.0,135-102
1029,22/3/15,DET,MIA,700,-1100,213.5,98-105
1030,22/3/15,PHO,NO,-180,160,231.5,131-115
1031,22/3/16,ATL,CHA,-110,-110,240.5,106-116
1032,22/3/16,DEN,WAS,-280,240,230.0,127-109
1033,22/3/16,PHI,CLE,-170,150,220.0,118-114
1034,22/3/16,POR,NY,575,-850,222.5,98-128
1035,22/3/16,DAL,BKN,-155,135,222.5,113-111
1036,22/3/16,PHO,HOU,-550,425,236.5,129-112
1037,22/3/16,LAL,MIN,350,-420,242.0,104-124
1038,22/3/16,OKC,SA,525,-750,233.5,120-122
1039,22/3/16,CHI,UTA,230,-270,224.5,110-125
1040,22/3/16,MIL,SAC,-400,330,241.5,135-126
1041,22/3/16,BOS,GS,105,-125,220.0,110-88
1042,22/3/16,TOR,LAC,-140,120,214.5,103-100
1043,22/3/17,DET,ORL,125,-145,219.5,134-120
1044,22/3/18,DAL,PHI,165,-185,216.5,101-111
1045,22/3/18,DEN,CLE,-145,125,226.0,116-119
1046,22/3/18,POR,BKN,750,-1200,228.0,123-128
1047,22/3/18,LAL,TOR,310,-370,226.0,128-123
1048,22/3/18,MEM,ATL,-250,210,232.5,105-120
1049,22/3/18,WAS,NY,210,-250,225.5,97-100
1050,22/3/18,IND,HOU,-165,145,243.5,121-118
1051,22/3/18,OKC,MIA,900,-1600,218.5,108-120
1052,22/3/18,NO,SA,110,-130,237.0,124-91
1053,22/3/18,LAC,UTA,190,-220,213.0,92-121
1054,22/3/18,BOS,SAC,-550,425,221.0,126-97
1055,22/3/18,CHI,PHO,170,-190,232.0,102-129
1056,22/3/19,MIL,MIN,135,-155,242.5,119-138
1057,22/3/19,DAL,CHA,115,-135,224.0,108-129
1058,22/3/19,DET,CLE,195,-235,218.0,109-113
1059,22/3/19,LAL,WAS,-120,100,230.0,119-127
1060,22/3/20,MEM,HOU,-800,550,237.0,122-98
1061,22/3/20,POR,IND,290,-350,237.0,98-129
1062,22/3/20,PHO,SAC,-350,290,230.5,127-124
1063,22/3/20,NO,ATL,175,-200,235.0,117-112
1064,22/3/20,OKC,ORL,290,-350,221.0,85-90
1065,22/3/20,UTA,NY,-160,140,224.0,108-93
1066,22/3/20,BOS,DEN,-145,125,221.5,124-104
1067,22/3/20,SA,GS,225,-265,225.5,110-108
1068,22/3/20,TOR,PHI,290,-350,219.0,93-88
1069,22/3/21,POR,DET,375,-450,222.5,119-115
1070,22/3/21,LAL,CLE,175,-200,228.0,131-120
1071,22/3/21,MIA,PHI,-330,270,210.0,106-113
1072,22/3/21,NO,CHA,195,-230,236.5,103-106
1073,22/3/21,UTA,BKN,-130,110,229.5,106-114
1074,22/3/21,TOR,CHI,145,-165,219.0,99-113
1075,22/3/21,BOS,OKC,-1100,700,216.0,132-123
1076,22/3/21,WAS,HOU,-165,145,233.5,97-115
1077,22/3/21,MIN,DAL,105,-125,228.5,108-110
1078,22/3/22,GS,ORL,-310,260,216.0,90-94
1079,22/3/22,ATL,NY,-165,145,226.0,117-111
1080,22/3/22,CHI,MIL,225,-265,234.5,98-126
1081,22/3/22,LAC,DEN,220,-260,222.5,115-127
1082,22/3/23,ATL,DET,-200,175,227.5,101-122
1083,22/3/23,SAC,IND,190,-220,233.5,110-109
1084,22/3/23,NY,CHA,300,-360,226.0,121-106
1085,22/3/23,GS,MIA,400,-500,209.5,118-104
1086,22/3/23,BKN,MEM,-110,-110,237.5,120-132
1087,22/3/23,UTA,BOS,175,-200,215.5,97-125
1088,22/3/23,ORL,OKC,-130,110,219.0,102-118
1089,22/3/23,PHO,MIN,105,-125,239.0,125-116
1090,22/3/23,HOU,DAL,400,-500,218.5,91-110
1091,22/3/23,PHI,LAL,-450,375,226.0,126-121
1092,22/3/23,SA,POR,-440,370,231.0,133-96
1093,22/3/24,CLE,TOR,175,-200,214.0,104-117
1094,22/3/24,WAS,MIL,330,-400,228.5,102-114
1095,22/3/24,CHI,NO,140,-160,223.5,109-126
1096,22/3/24,IND,MEM,475,-650,236.0,103-133
1097,22/3/24,PHO,DEN,-105,-115,232.0,140-130
1098,22/3/25,UTA,CHA,-170,150,227.5,101-107
1099,22/3/25,WAS,DET,150,-170,223.0,100-97
1100,22/3/25,GS,ATL,110,-130,223.0,110-121
1101,22/3/25,DAL,MIN,145,-165,228.0,95-116
1102,22/3/25,NY,MIA,350,-420,214.0,111-103
1103,22/3/25,HOU,POR,-180,160,234.0,125-106
1104,22/3/25,PHI,LAC,-220,190,218.0,122-97
1105,22/3/26,SA,NO,200,-240,230.5,107-103
1106,22/3/26,SAC,ORL,120,-140,220.5,114-110
1107,22/3/26,IND,TOR,500,-700,223.0,91-131
1108,22/3/26,BKN,MIA,-140,120,231.5,110-95
1109,22/3/26,MIL,MEM,-120,100,233.5,102-127
1110,22/3/26,CHI,CLE,110,-130,223.0,98-94
1111,22/3/26,OKC,DEN,950,-1800,229.0,107-113
1112,22/3/26,HOU,POR,-180,160,232.5,115-98
1113,22/3/27,NY,DET,-185,165,218.5,104-102
1114,22/3/27,MIN,BOS,210,-250,230.0,112-134
1115,22/3/27,GS,WAS,-280,240,217.0,115-123
1116,22/3/27,PHI,PHO,165,-185,226.5,104-114
1117,22/3/27,LAL,NO,140,-160,233.5,108-116
1118,22/3/27,CHA,BKN,225,-265,238.0,119-110
1119,22/3/27,UTA,DAL,150,-170,217.0,100-114
1120,22/3/28,DEN,CHA,-160,140,232.0,113-109
1121,22/3/28,ORL,CLE,330,-400,216.5,101-107
1122,22/3/28,ATL,IND,-320,265,236.5,132-123
1123,22/3/28,SAC,MIA,800,-1400,217.5,100-123
1124,22/3/28,CHI,NY,-165,145,218.0,104-109
1125,22/3/28,BOS,TOR,300,-360,212.0,112-115
1126,22/3/28,GS,MEM,360,-430,221.0,95-123
1127,22/3/28,SA,HOU,-420,350,233.0,123-120
1128,22/3/28,OKC,POR,100,-120,220.5,134-131
1129,22/3/29,MIL,PHI,-110,-110,232.0,118-116
1130,22/3/29,CHI,WAS,-175,155,223.5,107-94
1131,22/3/29,LAL,DAL,550,-800,219.5,110-128
1132,22/3/29,DET,BKN,750,-1200,233.5,123-130
1133,22/3/29,UTA,LAC,-140,120,217.0,115-121
1134,22/3/30,DEN,IND,-500,400,237.5,125-118
1135,22/3/30,DAL,CLE,-130,110,215.0,120-112
1136,22/3/30,ORL,WAS,145,-165,219.0,110-127
1137,22/3/30,CHA,NY,-140,120,223.5,125-114
1138,22/3/30,MIN,TOR,120,-140,229.0,102-125
1139,22/3/30,MIA,BOS,175,-200,213.0,106-98
1140,22/3/30,SAC,HOU,-150,130,231.0,121-118
1141,22/3/30,ATL,OKC,-900,600,228.5,136-118
1142,22/3/30,MEM,SA,-200,175,234.0,112-111
1143,22/3/30,NO,POR,-1500,850,225.5,117-107
1144,22/3/30,PHO,GS,-200,175,222.0,107-103
1145,22/3/31,PHI,DET,-450,375,225.5,94-102
1146,22/3/31,MIL,BKN,105,-125,243.5,120-119
1147,22/3/31,CLE,ATL,215,-255,229.0,107-131
1148,22/3/31,LAC,CHI,115,-135,221.0,130-135
1149,22/3/31,LAL,UTA,650,-1000,228.0,109-122
1150,22/4/01,DAL,WAS,-335,275,216.5,103-135
1151,22/4/01,TOR,ORL,-650,475,217.0,102-89
1152,22/4/01,IND,BOS,900,-1600,227.0,123-128
1153,22/4/01,SAC,HOU,-160,140,235.0,122-117
1154,22/4/01,LAC,MIL,145,-165,217.5,153-119
1155,22/4/01,DET,OKC,-180,160,222.0,110-101
1156,22/4/01,PHO,MEM,-320,265,229.0,114-122
1157,22/4/01,POR,SA,800,-1400,230.5,111-130
1158,22/4/01,MIN,DEN,120,-140,242.0,136-130
1159,22/4/01,NO,LAL,115,-135,229.5,114-111
1160,22/4/02,CHA,PHI,190,-220,229.5,114-144
1161,22/4/02,CLE,NY,115,-135,221.0,119-101
1162,22/4/02,BKN,ATL,-135,115,243.0,115-122
1163,22/4/02,MIA,CHI,-140,120,216.5,127-109
1164,22/4/02,UTA,GS,-140,120,219.0,107-111
1165,22/4/03,DAL,MIL,240,-280,227.0,118-112
1166,22/4/03,WAS,BOS,750,-1200,222.5,102-144
1167,22/4/03,DEN,LAL,-230,195,231.5,129-118
1168,22/4/03,DET,IND,155,-175,233.0,121-117
1169,22/4/03,PHI,CLE,-210,180,225.0,112-108
1170,22/4/03,NY,ORL,-210,180,216.0,118-88
1171,22/4/03,PHO,OKC,-1400,800,221.5,96-117
1172,22/4/03,POR,SA,800,-1400,231.5,92-113
1173,22/4/03,MIA,TOR,170,-190,214.5,114-109
1174,22/4/03,MIN,HOU,-1200,750,246.5,139-132
1175,22/4/03,GS,SAC,-185,165,221.0,109-90
1176,22/4/03,NO,LAC,110,-130,223.0,100-119
1177,22/4/05,CLE,ORL,-350,290,221.5,115-120
1178,22/4/05,PHI,IND,-700,500,235.0,131-122
1179,22/4/05,ATL,TOR,160,-180,226.5,108-118
1180,22/4/05,HOU,BKN,950,-1800,244.5,105-118
1181,22/4/05,CHA,MIA,170,-190,225.0,115-144
1182,22/4/05,WAS,MIN,525,-750,239.0,132-114
1183,22/4/05,MIL,CHI,-275,235,231.0,127-106
1184,22/4/05,POR,OKC,140,-160,220.5,94-98
1185,22/4/05,SA,DEN,330,-400,234.5,116-97
1186,22/4/05,MEM,UTA,200,-240,226.5,115-121
1187,22/4/05,NO,SAC,-320,265,224.5,123-109
1188,22/4/05,LAL,PHO,575,-850,234.5,110-121
1189,22/4/06,DAL,DET,-400,330,218.5,131-113
1190,22/4/06,BKN,NY,-270,230,229.5,110-98
1191,22/4/06,WAS,ATL,425,-550,235.5,103-118
1192,22/4/06,BOS,CHI,-290,245,225.5,117-94
1193,22/4/06,OKC,UTA,900,-1600,215.0,101-137
1194,22/4/06,PHO,LAC,240,-280,223.0,109-113
1195,22/4/07,ORL,CHA,650,-1000,230.5,101-128
1196,22/4/07,BOS,MIL,300,-360,227.0,121-127
1197,22/4/07,PHI,TOR,-155,135,219.5,114-119
1198,22/4/07,SA,MIN,240,-280,239.0,121-127
1199,22/4/07,POR,NO,1000,-2000,223.0,94-127
1200,22/4/07,MEM,DEN,160,-180,234.5,109-122
1201,22/4/07,LAL,GS,750,-1200,219.0,112-128
1202,22/4/08,MIL,DET,-500,400,232.0,131-101
1203,22/4/08,NY,WAS,-165,145,224.0,114-92
1204,22/4/08,HOU,TOR,500,-700,228.0,115-117
1205,22/4/08,CLE,BKN,300,-360,233.0,107-118
1206,22/4/08,ATL,MIA,105,-125,231.0,109-113
1207,22/4/08,CHA,CHI,125,-145,236.5,133-117
1208,22/4/08,POR,DAL,1200,-3000,222.0,78-128
1209,22/4/08,PHO,UTA,125,-145,229.0,111-105
1210,22/4/08,OKC,LAL,195,-230,225.0,101-120
1211,22/4/09,IND,PHI,700,-1100,237.0,120-133
1212,22/4/09,SAC,LAC,500,-700,224.5,98-117
1213,22/4/09,NO,MEM,290,-350,229.5,114-141
1214,22/4/09,GS,SA,-300,250,218.5,100-94
1215,22/4/10,BOS,MEM,-400,330,224.0,139-110
1216,22/4/10,TOR,NY,-110,-110,214.0,94-105
1217,22/4/10,CHI,MIN,250,-300,229.5,124-120
1218,22/4/10,MIA,ORL,-275,235,218.0,111-125
1219,22/4/10,OKC,LAC,550,-800,216.5,88-138
1220,22/4/10,IND,BKN,1000,-2000,245.0,126-134
1221,22/4/10,UTA,POR,-2500,1100,220.0,111-80
1222,22/4/10,SA,DAL,400,-500,225.5,120-130
1223,22/4/10,SAC,PHO,400,-500,227.0,116-109
1224,22/4/10,MIL,CLE,320,-380,226.5,115-133
1225,22/4/10,GS,NO,-280,240,222.5,128-107
1226,22/4/10,WAS,CHA,600,-900,233.5,108-124
1227,22/4/10,DET,PHI,215,-255,221.0,106-118
1228,22/4/10,ATL,HOU,-800,550,241.0,130-114
1229,22/4/10,LAL,DEN,200,-240,229.5,146-141
1230,22/4/12,CLE,BKN,400,-500,227.5,108-115
1231,22/4/12,LAC,MIN,135,-155,231.0,104-109
1232,22/4/13,CHA,ATL,185,-215,235.0,103-132
1233,22/4/13,SA,NO,185,-215,225.0,103-113
1234,22/4/15,ATL,CLE,-135,115,223.0,107-101
1235,22/4/15,NO,LAC,220,-260,216.5,105-101
1236,22/4/16,UTA,DAL,-230,195,208.0,99-93
1237,22/4/16,MIN,MEM,225,-265,238.0,130-117
1238,22/4/16,TOR,PHI,170,-190,215.5,111-131
1239,22/4/16,DEN,GS,215,-255,223.0,107-123
1240,22/4/17,BKN,BOS,150,-170,227.0,114-115
1241,22/4/17,ATL,MIA,225,-265,220.5,91-115
1242,22/4/17,CHI,MIL,450,-600,230.0,86-93
1243,22/4/17,NO,PHO,400,-500,224.0,99-110
1244,22/4/18,TOR,PHI,260,-310,217.0,97-112
1245,22/4/18,UTA,DAL,-210,180,206.5,104-110
1246,22/4/18,DEN,GS,245,-290,222.5,106-126
1247,22/4/19,ATL,MIA,270,-330,221.0,105-115
1248,22/4/19,MIN,MEM,240,-280,240.5,96-124
1249,22/4/19,NO,PHO,425,-550,221.5,125-114
1250,22/4/20,BKN,BOS,135,-155,225.0,107-114
1251,22/4/20,PHI,TOR,-130,110,216.5,104-101
1252,22/4/20,CHI,MIL,400,-500,225.0,114-110
1253,22/4/21,MEM,MIN,-140,120,237.5,104-95
1254,22/4/21,DAL,UTA,325,-390,207.5,126-118
1255,22/4/21,GS,DEN,-140,120,222.5,118-113
1256,22/4/22,MIA,ATL,-125,105,222.0,110-111
1257,22/4/22,MIL,CHI,-145,125,222.0,111-81
1258,22/4/22,PHO,NO,-135,115,215.0,114-111
1259,22/4/23,PHI,TOR,-150,130,213.0,102-110
1260,22/4/23,DAL,UTA,200,-240,214.0,99-100
1261,22/4/23,BOS,BKN,155,-175,222.5,109-103
1262,22/4/23,MEM,MIN,-140,120,232.5,118-119
1263,22/4/24,MIL,CHI,-180,160,219.5,119-95
1264,22/4/24,GS,DEN,-210,180,224.0,121-126
1265,22/4/24,MIA,ATL,-120,100,220.0,110-86
1266,22/4/24,PHO,NO,-130,110,215.0,103-118
1267,22/4/25,BOS,BKN,105,-125,222.0,116-112
1268,22/4/25,TOR,PHI,310,-370,211.5,103-88
1269,22/4/25,UTA,DAL,135,-155,212.5,77-102
1270,22/4/26,ATL,MIA,165,-185,216.0,94-97
1271,22/4/26,MIN,MEM,230,-270,231.0,109-111
1272,22/4/26,NO,PHO,220,-260,216.0,97-112
1273,22/4/27,CHI,MIL,650,-1000,217.5,100-116
1274,22/4/27,DEN,GS,375,-450,226.0,98-102
1275,22/4/28,PHO,NO,-150,130,216.5,115-109
1276,22/4/28,DAL,UTA,-120,100,210.0,98-96
1277,22/4/28,PHI,TOR,-120,100,209.5,132-97
1278,22/4/29,MEM,MIN,-120,100,229.5,114-106
1279,22/5/01,MIL,BOS,170,-190,218.0,101-89
1280,22/5/01,GS,MEM,-145,125,224.0,117-116
1281,22/5/02,PHI,MIA,310,-370,209.5,92-106
1282,22/5/02,DAL,PHO,200,-240,214.5,114-121
1283,22/5/03,MIL,BOS,160,-180,216.0,86-109
1284,22/5/03,GS,MEM,-130,110,227.5,101-106
1285,22/5/04,PHI,MIA,320,-380,208.5,103-119
1286,22/5/04,DAL,PHO,210,-250,217.5,109-129
1287,22/5/06,MIA,PHI,100,-120,210.5,79-99
1288,22/5/06,PHO,DAL,105,-125,217.5,94-103
1289,22/5/07,BOS,MIL,110,-130,212.0,101-103
1290,22/5/07,MEM,GS,260,-310,225.5,112-142
1291,22/5/08,PHO,DAL,-150,130,214.5,101-111
1292,22/5/08,MIA,PHI,125,-145,208.0,108-116
1293,22/5/09,BOS,MIL,105,-125,213.0,116-108
1294,22/5/09,MEM,GS,425,-550,222.5,98-101
1295,22/5/10,PHI,MIA,135,-155,208.0,85-120
1296,22/5/10,DAL,PHO,250,-300,215.5,80-110
1297,22/5/11,MIL,BOS,180,-210,211.5,110-107
1298,22/5/11,GS,MEM,-175,155,219.0,95-134
1299,22/5/12,MIA,PHI,120,-140,206.0,99-90
1300,22/5/12,PHO,DAL,-130,110,210.5,86-113
1301,22/5/13,BOS,MIL,105,-125,212.5,108-95
1302,22/5/13,MEM,GS,320,-380,218.5,96-110
1303,22/5/15,MIL,BOS,200,-240,204.5,81-109
1304,22/5/15,DAL,PHO,240,-280,204.5,123-90
